
75539746	12063352	58903021	3113314	68961585
5653384	17379134	44775715	4861009	37716789
27389080	29877499	21435128	46764360	43021836
75988420	14227090	20006562	57879516	76938997
13621802	80627218	8335426	12474236	38081282
21946917	34668394	1371560	8711042	82315411
6264632	85418797	69193744	39409572	94605756
95608451	11009121	69315592	76270723	96797243
58194459	33175989	73180573	47493475	22634992
53944206	3970971	64486453	67212926	15129352
68970142	44263598	642271	71384727	9641405
27077673	25728737	86620828	33195122	16846086
37912195	59705535	47044637	65998629	11657144
42052392	69063099	9350311	68010297	64798490
24659267	70964779	79219434	32990449	88981636
16663927	68179783	64606065	92063260	37096280
33133492	56987732	99817388	96822764	96560396
69628713	19244489	49146778	71929956	63270488
5313098	28708882	39335764	76316274	59921056
33492188	79475534	86131181	72269201	94450962
9197945	29960506	50595934	73504973	38336320
58856509	47723875	8462175	16622407	68451329
82645715	40272234	16040198	88323109	23357576
5564666	86140706	91344786	67079923	22371120
9354657	8394005	2290262	81079605	11905402
99761371	57483003	27924773	11377671	81405048
1421538	43367313	84853717	86058855	81441755
53869181	72317668	80238628	21651280	74760705
6381754	78858971	5520852	71798916	49254107
14581997	92306410	13381486	69180483	31851735
83628186	12304743	69571912	20806551	11316043
15947347	60234757	33055626	83349076	35554387
39297290	36585715	92810217	42495256	40660552
3587533	61283340	71348091	498939	72208597
89318952	64879504	95446693	28264275	41481146
23975429	95223037	71786598	95985785	85615618
54613971	9930817	25050359	95921784	4711036
28511624	51384426	94337736	22803969	85495995
87752607	27865876	69491636	71869843	5561067
29020775	54328913	98356690	89141540	22798788
56722762	4657437	16268038	6197184	3106651
96916314	24104739	70607725	25034627	9394259
80346019	518256	24696599	83127589	94049189
95977887	34292517	59619676	18555295	58972877
3126933	94779802	52636122	7285995	5466600
62684261	21978067	45976983	18045158	53809727
45814915	21897727	17647439	18547739	91411398
9143793	56724481	28082393	18088068	65628279
32255501	49132336	21477530	53341113	11015619
23182151	37044590	78764325	76614286	53226392
72641933	741540	15132909	23548403	73413678
54350191	91071716	66209428	12651422	98515638
4546079	53345599	57139420	11711702	70525155
11102289	1486690	15200468	26789474	86864634
5814462	65522399	91771756	13799337	57665876
88839698	20585621	92954864	55009039	22244591
98786897	1869217	14537648	19196951	13707188
66659429	32667412	20699401	60908676	78740260
54867058	75696015	38257527	30836749	82702753
53114247	70352068	7293132	35330556	89787059
29036768	88988414	55468395	77355762	26232114
17065137	43425392	72706346	86843703	20013447
15862386	25997790	13708330	63788636	76221001
84480773	43483550	87497962	6471331	55415190
22919772	41858376	54028960	13297035	84268698
81554776	83030272	75976190	25099458	66632221
72924826	2669155	56647123	38849362	34464696
26758023	18874823	46726340	38554471	72507006
63252698	34630852	23835075	79947850	4014552
38233238	4318517	83959249	72899892	32865073
68907726	32887351	82813633	22227608	3281933
51476717	74186698	3067146	1647708	93421525
58490775	34377675	41443220	14640130	37409748
25712942	10247967	44308871	82393999	42635841
73563767	23447087	1811707	74988940	43894779
50447570	63623401	53621711	74682432	53281573
47927848	65009944	2615953	9620347	72170539
32716388	9513445	57822661	75287808	3514499
50947254	10940769	44583401	24255600	72206307
44441053	90034291	515096	95473086	94049777
60133637	91597242	91100996	15935494	52091819
17259330	87028232	74462991	73010629	54968191
19094227	71536797	12669744	71261341	78256824
78324538	20731870	24443227	79582364	42955260
64978311	66114265	98374847	19528999	2056624
63783807	98644191	14393387	34293927	57604176
17160325	50872201	78517095	47260419	32653905
50227691	75587804	14529044	10440146	52708507
82897299	61116777	77605152	66916015	76294134
37805923	36850934	51993352	1002034	19107001
30893100	97782990	93655085	3325975	48190814
47278272	15269097	74199616	5708346	43414951
3300286	40968915	64322135	87947593	81568001
13425693	47087867	49430020	18462174	67100622
53689563	95220113	38474476	1515693	31651161
45671176	18638064	17507115	77686793	884675
98588420	95865968	47795302	56761646	82987143
16841720	80444755	34565298	93062383	5763081
24260607	20757095	61291366	88553950	42519461
37839473	96790033	17144228	64654343	20908440
84380185	56285479	82584958	9792130	60921388
81434429	67331635	47835668	72512910	71472064
17616445	15446453	49503898	82918795	94059548
68833200	46639899	29760853	33833448	11551901
77518030	39263965	31427259	14771690	66598013
15359052	68254733	21385054	43084394	28487715
29533964	87684654	99891363	90275704	6614391
46894922	4131535	86603030	51550327	41396177
27717880	51747029	5196539	28728217	24679174
26255419	16458069	34432588	11310505	81117523
69468336	17814074	51192108	6768476	38862142
35842503	26722243	30387395	3980623	49992829
91600074	20307849	76713277	87824310	84816387
13579618	58891323	43060096	90993971	21209279
47542295	5325794	83175213	77446859	9324775
60525645	72993378	86696033	13586305	63914032
49508075	12370026	557306	69412942	38352067
27480049	42134426	61330755	74649201	87669768
60880646	87543244	23624936	79434369	22985995
26513545	40682575	1704405	84872965	71446975
79063190	71679891	36357598	62845992	22860270
11119947	97040077	12481789	68259487	608482
49007352	38247741	9727119	56495644	20418127
82842061	61483042	59112595	13214669	45846993
72180752	17718189	95673105	48055451	57895856
95525840	73437820	93418127	6160571	75427267
11477600	13279051	75942973	7488771	7156107
22346455	54622102	50929089	80446412	57111887
25896863	44449345	45075931	52968517	9147225
75530532	23345216	36168736	4580563	9077866
76731045	65572159	69798449	92749599	994683
8567217	71558420	87088427	89239934	9439708
98421357	64469564	20706144	79029407	27529098
47564731	63599860	98949401	92578844	32572939
78282622	62147479	27229881	90801799	3083666
8816503	46643417	8502446	45601405	2857153
97967728	23677747	58253398	37984636	58362261
86762618	69871365	92333761	48904709	7794799
67661316	17141703	2356801	37171889	97658061
73316558	55769066	67176807	43428142	85305128
87055599	5876125	69927289	11097107	27899835
26202772	81880136	5583021	51268812	42449679
91727913	54240762	54639794	86296693	57121815
42650221	18117252	24800561	28388573	21641073
81601086	18679533	38142084	35484126	66700239
16097719	45988400	37995097	71586672	80464047
5153509	88318121	93204480	93661688	30055153
2395856	34752653	74290500	14304918	63804569
70617901	61051397	38997546	4218316	12404432
41709511	87234157	93228992	38364222	43459388
50803789	49778251	93914430	50006725	91838805
44065271	26087361	75524762	89459543	73884082
51114282	41001680	97622721	29375211	11075519
12331289	11661617	32678512	13498089	11188063
62572376	51342124	70761644	46534091	8906095
73013869	90045924	84104976	46233235	67787866
97449870	28949714	62052430	74404420	78920448
71633438	65581291	34544021	2556161	24640114
31915641	22815035	60111726	16963221	7900118
60056316	29446745	32178113	26213831	85509730
96947917	17879923	50894616	93079503	97682441
46234696	90059098	20375683	31002772	82228361
13025437	5464036	70097417	12483484	4111170
15344490	38117006	45600193	2872424	43409135
15143775	13865472	43984202	40122752	47819605
74837569	30043119	92370202	82443724	77694336
76820551	41523528	44708803	77918918	21394934
34260969	94129581	36951796	1409500	39678456
67727486	75432437	46881998	12088063	7134538
7337366	17267379	56186183	8858344	91051121
27975563	62001839	42289888	94216298	17531130
56853163	79326221	34823490	97905509	37502020
74360485	43960407	20585105	56175305	26925160
23839962	45847947	9931030	23928546	64117238
26198161	70803665	85997162	27328793	41536307
41947301	61099361	8475369	6098709	47497186
98572646	24272513	46712499	95334988	32314807
79527565	17692262	51372710	76294788	10146972
15132191	60842005	57274986	77194661	17814587
62016250	24005343	86338904	47798848	33620670
6666779	62991470	81283198	31318653	26867068
45371539	1682046	72883945	55335505	25070324
26826501	16020724	93008750	81673319	72260577
61550775	60440355	76468518	25569297	16902714
60872943	62271422	85367553	5887226	33668122
93456617	33063666	49309424	42968348	19026359
81571174	38783963	10012707	68226429	3041967
41805209	785943	49532854	29191416	11514149
37719422	67315695	71535	60006021	80696451
8743859	83042614	81702445	45624933	54093150
21139690	13825218	3550841	2984208	95874523
83761203	67706351	85470772	76559720	66019587
32867065	13197989	54127230	17212271	29341580
94420968	25665742	12525763	94360461	40085474
84357993	31863930	55655191	14270574	10435568
4217714	8227879	88337055	46219828	22148964
67816816	78567188	20007499	31844593	29951161
58042165	50119689	33362171	65858246	31769358
44378588	4609687	18979218	5195699	28881996
89125736	76434404	32043216	90608731	72646711
82123002	52283357	68083508	61735641	65418406
11685009	52009349	28603930	87094410	86735748
23932288	65202365	64536076	44928130	50102792
74728696	29948076	7846482	15513305	48618817
33319700	22416278	2069514	27683556	87750079
52833327	50854389	10931247	20032396	23753493
61659919	81051990	48100699	53765332	14571374
59132447	78913158	3965257	25629012	83228031
85297569	22150753	13894402	70316585	77329894
74256813	76496347	56251877	14776898	92738130
