51275	36057	62721	72063	78591
18270	60802	51146	45261	88561
19106	72291	28857	50933	32290
66443	96991	35119	17880	34066
77360	91353	29571	72770	1560
81731	42179	89009	56672	15169
56381	59476	28418	92855	70005
62476	41479	69954	79528	17689
38304	95129	67463	90691	58450
11736	1596	79952	33274	49205
23707	34933	98105	82097	51653
55435	21525	47780	21019	35727
21475	52525	21435	38176	48215
35637	73278	35279	99718	44758
13009	35419	60431	31539	44285
30620	40833	19673	24239	6250
39925	55082	23856	71785	97051
49217	40840	81809	15156	52282
7927	11862	91058	90367	99919
89246	90010	20946	34630	49406
19001	83765	85625	92897	81201
79243	17225	61012	26224	81622
24222	68464	23355	17821	14331
38898	97861	42959	13902	2799
71218	12764	38308	30555	77106
55789	14095	26081	66227	5594
52647	71028	66765	96366	43671
35779	31058	65175	18487	42709
11162	38257	54966	48744	27647
18759	56935	65498	54742	54197
76867	50272	93768	86313	5544
30887	22031	38778	40556	18536
67384	981	7242	96593	68480
29016	17729	12130	93825	61571
16470	52961	68875	96494	34459
26554	77649	85720	46934	12368
68686	21677	71519	82175	37770
11397	37329	19402	82443	83905
46217	92678	13879	85648	53200
89250	41959	66693	51026	50866
19828	62817	76022	89963	32
43591	83954	46868	67456	84615
22837	62305	72125	24288	6874
83272	492	98306	27047	10878
34935	29763	25309	32422	86939
81585	40292	21194	12918	89261
2337	51332	35765	40787	95739
44115	61121	82751	61526	22346
71796	37595	54847	98216	36584
96475	49388	83617	83787	11570
99491	39700	47259	31966	45354
57877	47760	43768	26538	33608
42765	55220	31096	88797	52265
41855	8472	59582	85183	80728
17344	35141	35381	20848	57398
6746	47492	32918	74241	53684
21844	42912	9364	82448	59335
11762	58030	68616	57029	84202
26413	50939	46390	93950	16565
15036	24332	60608	98430	25808
68978	69253	94534	48878	11566
95505	831	39904	80594	68481
58847	11578	38348	17968	73443
55574	48007	21991	40338	48901
53535	71723	224	53192	7095
13886	44220	30261	91906	19394
31208	35085	39269	50834	71546
95561	49568	2548	55537	95901
19051	25211	8733	24643	18572
27970	22981	10840	53673	25991
30212	35027	75632	51521	44134
33297	18300	45644	79476	17954
83259	52919	99484	56223	48192
57871	10067	19672	76190	28524
32565	36564	80928	1600	97422
49006	10197	2911	93050	97246
72224	52705	20263	72590	68493
85679	92612	18743	59090	4309
42444	44563	15663	25363	96872
48720	29810	34139	48435	11982
33154	86534	31983	95561	3205
19417	28693	53989	52632	79681
9670	81300	10848	52501	14039
85328	35769	94212	47046	35191
97407	31330	22454	8113	88334
91471	498	46897	93056	44006
10198	8207	71161	10897	4604
74978	85993	81885	30092	31454
44047	21459	64435	11944	75124
44945	23578	96266	96123	79836
72641	49505	68126	11221	99251
29715	24807	4754	21821	1757
93537	72297	21787	59326	54379
33136	92144	99411	62400	33117
30479	11416	72726	36305	77478
98764	37579	35571	6064	79542
51207	41055	96668	97721	86565
53483	55928	32083	83631	57248
2879	84682	45128	90396	10297
76093	45956	93352	17249	58730
61292	73709	59168	72157	87795
20817	10420	98872	98141	93912
88724	20060	54355	46003	71338
86336	54136	36610	68590	68694
46110	22170	27338	98796	34118
56825	1187	21721	47263	87746
65666	89346	36049	76048	49460
46164	81051	15152	70260	68056
23814	92724	82843	79114	29878
90244	53813	77536	13395	88272
65979	3119	80005	83375	92492
1362	25253	92257	89137	13130
84892	73978	77202	51939	97948
86318	45397	83843	3404	27425
58353	10050	11103	32951	84418
42109	80242	67507	49919	34102
21981	66048	70723	75380	65493
75692	9063	41251	76089	9777
6145	81561	55822	88155	66795
36844	14537	21157	23744	80973
90285	97691	23356	8798	14782
77127	87094	52367	85310	67882
18639	5645	9946	87974	25316
88425	79148	50409	58608	12911
94196	47510	81160	86942	5657
11579	3976	80536	55536	12547
9261	73746	72937	59119	42307
45360	32424	19089	30137	58143
2761	56242	52509	88718	87551
84780	81793	52257	87673	4011
61386	82875	82937	52211	42927
54613	62938	14417	90768	88097
9026	98094	84277	68776	74046
55147	25560	563	58962	16358
87823	11011	79199	2003	52406
68692	45118	73556	95500	505
64433	73053	35833	72411	93720
76807	12139	23070	17419	49147
87225	39975	47029	40731	96322
62442	3076	6634	34336	25331
9454	59383	14822	27127	6715
69316	87784	71983	42771	35445
28527	981	33631	52811	68324
26729	92638	47034	23657	17807
62965	93734	32009	61690	45050
38317	80098	97890	52318	58208
55955	81378	66964	28955	76523
21161	97829	63490	43010	67966
268	22453	92994	33254	26289
6550	53499	17010	86493	45715
87737	65635	35624	64334	12126
37093	85971	58194	50665	30153
28191	5590	50937	46694	73543
23430	88053	67501	4782	68973
82411	16367	23887	34526	14997
94409	14967	5448	8122	34902
23343	32279	29019	52751	39714
3195	91399	81491	58716	56440
2812	89578	38150	82255	24311
43820	43769	79657	23499	39941
31911	79748	2469	47156	67877
88994	45427	93554	62149	67120
88877	69969	61755	21888	49727
82663	21992	46845	23071	70245
72384	21953	15692	35559	80130
70345	24639	9748	46777	2119
85873	1790	94164	91598	7045
14190	32975	10607	83882	86272
54734	40964	19008	36978	45987
65430	98951	78279	63385	14824
77229	67207	19971	33731	7995
64291	72841	26359	41144	50277
76642	22182	92987	51259	25741
7428	42602	75115	58127	95025
92731	38996	42329	25703	42675
16053	33323	91859	73390	76849
408	47248	20173	69630	22139
42455	36104	51624	994	86234
55797	31300	80899	5644	79215
80631	46522	11203	88762	24531
21659	88281	39521	85329	34899
77599	39842	79000	96539	18885
39541	54011	20332	25927	50574
68962	19092	98046	68361	38451
271	62540	32806	61925	17605
18335	3707	63599	83542	87391
80981	78287	46197	18493	89909
84371	84629	59059	4263	61846
22276	44058	65202	55479	91680
6268	79352	5955	27929	71020
56793	45351	82036	6416	33658
34015	23288	86567	14486	86717
86334	12788	39315	46289	40853
62571	95839	3769	95581	66980
28770	9213	78968	94751	39518
57825	95696	26515	59541	42468
86837	58578	21783	89119	39658
86408	91018	8734	65729	60963
28631	57707	17038	23856	70878
96071	94394	17672	77195	51480
66178	85070	62530	18226	71497
59892	70948	54155	38677	78592
68822	7894	10378	46467	37805
74901	62016	11735	22120	33374
62433	3452	91971	43030	31772
94205	6250	69172	713	42520
13273	31338	30632	14935	94979
18181	2180	71067	59666	58202
43222	42146	96291	69495	3603
8057	12000	4216	6179	13649
55064	25301	24750	33957	3540
80333	18069	47875	95756	4252
83243	62994	79416	94781	32948
32091	98194	5755	66608	25604
78123	64631	4194	3948	17147
43022	66299	20291	85194	46902
48611	97233	66648	86714	51926
93611	87157	83140	63334	43999
34008	97805	23169	79041	40875
76581	40076	82310	33939	33900
73248	62253	59632	49282	53246
18307	80246	32601	53934	21287
5429	27400	22697	55086	92898
47884	53569	58985	85772	44439
96891	85434	8897	32477	17646
98096	80746	19356	46549	11433
58931	58584	84294	63312	3852
39637	9395	12383	98749	11141
8230	40696	32177	12980	86160
74279	19298	91929	28034	8441
37820	7089	89858	60606	94238
70067	16776	22843	60946	49431
50282	37392	63794	71813	88206
28119	44343	89253	92057	93221
27918	91479	56884	64677	33676
69433	73826	51689	18691	24255
19882	15760	24907	40669	59315
67676	38018	93338	33563	24867
42286	49429	21872	72391	33311
39148	93429	82253	92791	3113
88303	58349	78041	74553	11439
61411	33135	41456	36739	73945
64101	19911	37125	83058	21799
53502	69804	28333	64856	34898
73977	28118	36309	16491	9382
33517	77989	7805	31771	14736
4813	47828	64171	74016	65432
43192	70608	94021	6723	60356
58586	12527	84959	11423	40906
56574	70209	62119	21672	54628
6658	62317	32375	63407	74911
69040	10297	62766	31633	99797
14248	98517	33003	90423	48579
26129	74310	31784	6752	19823
64765	64415	74083	54472	16401
40758	10504	84398	91614	85650
79358	59098	99898	9924	87535
7762	95585	58009	61330	44950
28329	40972	80820	17933	27960
6310	3019	30210	55940	98167
14477	36843	56012	3193	19835
85459	21722	60461	62818	33010
62199	41862	37968	54656	88202
98320	72433	89109	35075	54851
29862	72141	14183	97494	32365
29090	4668	48381	13591	7867
17514	64476	88766	89293	834
78830	83441	99712	96008	10454
76125	6482	57477	22241	24864
735	71030	79043	43202	30332
91913	19857	21224	59032	3643
54411	77447	48840	7842	35025
87202	87701	4793	57861	25042
76930	87232	87283	56849	52530
53966	936	30908	48781	72342
49552	94514	32117	29011	14923
13763	91606	56006	56841	37553
42076	40266	98281	56018	20746
35163	88442	49071	8169	52451
62094	81372	60182	39405	42128
41396	38897	32004	7482	59433
99633	77330	34611	54152	15498
11703	26226	72474	61796	17144
31503	56364	45611	29876	65187
78877	53313	61392	61250	5340
24219	21464	99073	99240	54623
30644	8150	72975	39471	91499
24709	62632	80191	63396	3375
3964	93738	83736	59359	93182
88606	9996	79286	88749	68756
45272	5143	30758	79338	53015
80341	29403	61801	53349	3400
82532	44329	49261	6050	17178
41573	79655	75873	69278	60731
71275	84969	3566	65841	56215
30539	95029	63545	94283	74278
71453	89520	66969	56649	39145
65161	80845	83069	44214	96375
37551	23336	94443	16613	64215
22826	71523	26344	23303	28079
93134	4779	81935	27706	92734
46517	54776	54431	38160	91680
2973	32585	69610	38422	51037
64074	95469	10470	90106	23601
32741	43140	57965	47892	84212
32192	80284	4264	41126	9674
85236	88977	82845	90427	45770
88340	21407	1445	73190	83455
62536	22885	41806	71161	98874
2819	32520	51500	46200	27409
81582	77083	1381	77	25910
59229	39650	56911	15605	11196
19381	15173	28112	84829	71106
56853	32057	1119	50631	829
8992	95633	20224	15343	81900
306	79185	20126	77527	36680
63810	6088	32243	1107	16256
98543	20470	84278	40035	82307
39877	70078	88470	57774	88184
58767	86447	63958	63998	40045
45285	31655	2718	83157	32570
30934	61806	40355	38853	94458
16263	88415	40021	81451	821
32584	13882	9850	59668	57370
54030	34311	82837	36149	15962
85658	28393	86000	5910	21950
8689	36213	32304	18870	92866
95728	29613	22872	78388	99616
58226	48376	86532	72555	97428
59327	70231	59060	17452	14591
84573	73470	56742	98200	47949
4886	95569	83617	55402	64505
4462	25480	86456	28449	32224
19962	15781	23557	42958	61712
54608	76795	37344	33261	94473
94715	58457	10721	82853	74076
9781	41686	5008	40400	18971
25018	54387	91077	5287	93111
14762	75680	44980	4940	9692
9085	29227	99961	94017	88653
17647	28300	13437	85204	12365
59388	51714	10639	68777	12208
52118	7910	98248	67379	16398
27122	31008	32695	39033	66702
34234	88928	88818	51431	72310
8942	95456	38150	10118	77640
24955	56131	98815	46487	52279
96323	99033	97981	56444	21129
85492	7340	91979	33103	82942
2652	37646	55306	36081	96610
21592	11014	93144	25975	731
40615	61738	80592	42321	81398
311	21735	23988	25111	15584
5063	14110	83404	29993	51290
61585	40331	54468	33490	31663
88974	12332	3205	41583	71782
1241	13920	41545	94517	98883
25020	64234	21408	94843	40439
93931	84408	76860	30445	29651
10811	98015	68580	79264	80625
47020	96854	6144	41586	41556
71107	46629	10046	83460	36295
78545	51667	4539	69809	74650
62038	82213	18048	91143	8048
38571	5797	10857	84660	68184
17177	56737	1635	86445	15953
57016	18822	94904	53065	95035
55107	5527	83662	79404	70991
19338	48656	80757	55304	5388
98654	15357	93069	34641	76703
60750	92482	68951	75846	28674
89409	74496	57844	83709	47084
25210	13837	85255	10842	66889
22826	56392	85109	86129	29288
97591	55725	30813	64450	9729
7340	12114	49476	51081	54136
64695	85539	47365	41595	58834
52567	22584	9982	46215	62956
55012	96699	67436	23585	56870
488	49116	35635	21443	75372
49505	68728	40378	13752	81145
17700	60470	81120	49168	10385
28461	85823	74573	64874	83721
88176	98923	15582	79595	81437
67036	44070	66149	62754	57789
82237	68318	62774	68150	35363
78666	58017	46611	66885	5779
57584	77018	6618	10952	41356
33250	80142	31797	49611	46323
96850	90606	5780	28872	82750
43630	25214	68015	58315	76655
52938	82042	40086	38575	74898
23426	49609	60301	7355	79700
46832	5906	24899	83407	4532
99695	62811	69519	91627	22566
33530	20057	2140	66244	87073
77202	13839	92693	86249	47953
96439	14258	88166	70012	49913
76064	15959	26348	17511	69658
30142	73770	71458	29691	76213
40821	9474	44580	54492	4075
7023	98882	71683	25893	15612
44773	33133	85921	43088	87002
32087	66250	98698	43396	18783
30150	44460	7484	19781	900
88242	9668	6105	83658	11225
46778	95819	95635	81290	61650
61101	25589	21415	45882	98280
56639	32921	12166	65115	36892
12416	47200	95648	75145	93340
89631	45100	69693	76124	75224
83548	7560	98732	43388	40906
51018	97888	30918	58893	93824
5997	38606	38890	21477	32643
86948	50657	75862	93806	62720
44483	22225	66426	94709	92992
76540	22769	9768	41129	20061
91967	63808	64509	84676	10252
9860	21011	94475	10959	97862
16847	99286	93515	85435	79066
10165	97646	8397	33891	31979
62899	23383	80885	87284	25095
73178	51756	76749	24259	21901
22868	78309	59918	23190	25440
77699	19038	95593	36175	88560
59306	65498	8610	12631	98625
61659	99384	572	31000	96569
3642	91992	82470	33157	93730
980	56531	95013	78032	59066
80002	96309	71772	28735	14977
41599	10586	79957	13038	17511
12242	68462	31423	52229	79351
70359	82598	34067	33394	65543
64789	46338	87522	18295	48064
8130	43159	99597	65003	40594
33198	27480	194	75543	757
32779	36497	34781	35169	64838
27450	48658	5386	62285	77440
92853	18546	61941	61176	25310
1245	81482	88167	68008	90930
58721	5020	45114	6984	86373
33742	79518	49456	28311	10779
79374	20284	18600	8652	68338
83505	50250	76991	53250	9427
11327	38944	49152	31772	90981
63674	58266	92820	8948	22908
70450	25489	26384	70570	71527
22477	824	66509	62114	99156
40032	59162	26832	83349	30108
76952	50936	22892	40307	42390
66685	695	76891	15198	53351
78353	11961	10780	22055	19488
45474	79956	53524	77202	48122
66453	3142	32742	92165	53258
98383	9470	77689	92550	32426
72902	45615	78543	39707	3928
52120	11295	53404	7035	6732
48246	37588	73218	98262	39903
23569	67408	10079	94025	17411
14538	63094	95464	52923	21724
15025	99806	68930	81667	97746
89331	76447	64077	81713	83542
12410	40592	81644	54937	48914
75634	93509	28649	4000	58994
67779	438	26798	10895	800
79675	68106	26905	14991	84045
40370	18904	28498	76376	61865
31253	74910	74674	73692	53158
41493	22568	6851	11381	3747
97615	70576	46516	61775	63265
41953	42458	1235	40646	10964
25215	50414	78980	55703	38691
48761	79797	8500	58026	95417
4280	34732	51656	43071	11042
43163	44399	80426	57414	45816
85896	75431	31589	1795	48720
36495	7857	79915	39891	80631
30882	90647	87380	44297	5937
28195	81725	10917	10925	34491
73436	49278	22761	65164	46581
21720	37334	19266	51464	99098
44351	52646	53282	50861	41357
85884	77916	76104	63538	16564
45181	99406	54559	20539	99329
63148	26039	3186	35244	44781
35735	88093	74240	28544	81143
26475	40328	50617	31006	63990
7593	39552	87351	6875	8354
4224	33631	41705	96104	13498
20825	86274	21474	85012	60873
87870	6061	12265	32922	97091
71712	52019	59018	22902	9569
55572	12695	39834	54750	82622
88898	61068	66185	61697	93727
43418	21043	82940	11401	42617
44612	35909	9329	41592	75550
15149	61187	61332	99771	87440
30134	51316	16659	11694	87253
12027	31051	69834	80815	40285
64427	63426	9676	8103	40212
74617	55336	2899	48155	49490
71227	40714	88326	68668	41652
8042	32718	48063	40552	23911
38462	14713	82987	43797	85962
51082	2137	65010	66338	30323
21448	68916	12863	27072	76012
73360	53130	6350	3086	95586
79673	23797	17648	99046	3761
13584	68322	589	37778	17399
63811	17870	88723	31773	79199
13489	23699	96611	28774	55340
27279	61302	36436	90258	70693
59717	35481	37022	91425	5406
17985	24550	23851	15683	46348
41608	17934	96840	35092	18558
71090	96873	46437	42262	40249
94942	75163	72783	49215	99140
59824	31882	66	64547	17443
56364	40079	79267	45908	65905
4531	70687	73688	68832	53464
25863	96806	41969	80762	18004
16708	68415	2971	52540	49796
69049	17097	43778	49458	34307
82332	91124	67676	20011	21858
57039	97204	36321	33753	3488
73383	35728	17319	84487	95438
85025	30428	9185	73302	50031
9135	75361	51151	52847	88291
42837	45391	45207	18279	16964
4272	46785	39080	65981	39065
74867	76276	59764	29053	36640
38866	43223	8693	73676	98983
61814	66956	61601	51926	31921
46382	29880	58049	60257	97420
16335	54040	6251	51974	79345
37315	24898	4197	26178	58676
83349	68894	2650	89144	86288
9463	24292	10198	27060	46912
81716	12477	95433	10217	75347
83086	47786	36391	83678	32146
51630	96004	61157	31044	6939
90243	20995	37667	23701	73768
11295	63256	24323	90612	43560
22736	20796	97189	72756	66229
42606	52979	8459	67439	50979
21559	33607	60355	92259	88902
29458	5442	43663	40026	22815
35287	64624	26944	42432	96134
34518	70187	49437	13547	27173
57743	17895	84769	5965	25348
62390	27334	99689	71356	59445
58851	80621	55744	62851	56928
53376	55629	45165	14857	412
62359	68958	21686	52340	66145
75594	63010	17037	23715	21535
86326	15220	22531	48003	53082
41647	37405	75987	39057	55448
97612	75568	52777	64621	50116
47045	14922	1152	42986	85383
9420	45570	23765	61500	30120
24026	62869	91460	4617	49394
52085	27899	52726	95291	75395
71560	24450	72368	76162	9352
94989	25142	16859	37385	90618
75468	58881	93551	48449	4296
98114	91041	681	31265	14880
35973	61821	88020	92083	26175
58872	43480	57785	3025	42372
19047	1537	6024	71197	58600
73520	28951	9001	40799	69290
18232	94015	53908	79152	96804
84720	43089	55543	57173	68417
79180	65793	27426	57122	48952
29752	71736	64509	89002	88758
74166	62439	40757	58658	38430
93035	95209	57827	7007	9159
25527	802	64234	33048	74931
88644	88576	26692	59715	86127
9700	86727	15551	5041	58173
14211	25445	91245	49803	99101
63224	50529	25430	28788	92178
17763	31970	77368	37840	55794
34220	67555	33625	83402	63969
26040	49948	69241	93419	7359
82572	43379	50387	48838	54049
75832	17628	11060	76051	77673
11349	25901	10078	68716	88956
61115	51089	57759	46640	10418
28428	53062	41545	90648	65554
66088	80914	3494	97135	49166
69200	56850	54944	49413	25380
68897	4295	95924	72789	48676
5299	22582	99156	87335	2871
27793	51949	67809	8295	6090
99313	76048	72128	98706	69677
15090	5529	11785	71311	71737
4551	39151	50804	24501	22956
46933	66644	40328	24651	19869
33744	11200	75125	55596	71201
45448	42096	16806	95007	28392
33467	96073	20018	655	78912
29127	95077	62711	95234	67047
75148	98881	61813	66793	57534
11080	83450	5918	40750	68612
51359	43398	62171	29080	35884
14906	29679	22019	1629	28544
79818	73776	60606	81547	33025
16019	7279	39535	34498	85692
47437	11875	13769	81218	61772
76414	9681	64634	70571	16852
71262	92085	52732	99261	63776
48790	54793	21647	86375	50226
21075	23524	31761	3158	33920
59295	4436	89549	78563	72969
26504	41436	34431	78080	92148
76674	39966	3585	62997	64076
32349	68256	90838	14371	37065
92827	72229	53511	91422	62816
40546	5529	40322	33618	73418
32366	1592	46895	45984	14878
69598	74043	73838	57879	57660
79324	84989	28414	80287	40399
92975	97410	98385	90395	21090
66983	75079	76849	83212	37322
37779	25285	5396	72960	79171
5338	80083	80342	13455	91158
55189	34116	3336	5650	25218
40960	11257	90499	8570	41269
46264	15361	46474	26871	63632
45490	57499	58045	17998	61932
51819	3392	76352	91927	6988
20421	77951	91478	4252	5310
4671	74079	5386	31894	43732
66826	89276	56823	33700	22139
13528	56458	25877	3099	50595
73617	25494	77104	89018	32641
12269	21139	27880	97838	24112
91604	16472	69593	27621	21595
56392	63649	65075	66013	38233
25879	61493	52338	67247	11592
35935	86467	21817	29784	85347
68423	46062	4885	44411	80577
207	6501	76013	93395	80265
14061	70668	37571	62459	29677
11373	35994	72758	34615	79093
82275	69367	94761	16753	85644
88390	45713	40311	40329	47234
42868	40320	89363	28857	20789
82458	98011	20829	80200	18107
21835	73316	31343	82744	70976
71169	93001	39678	51280	82660
86702	22774	44828	35490	7661
22880	70127	26905	6294	57075
48846	57989	68159	27447	63712
23594	98925	90383	47651	33986
22220	96656	26184	56674	72846
47416	69307	60290	41976	90618
71896	46039	33382	57146	70263
45066	46526	26460	80416	91068
73349	23588	38180	20059	83391
49480	73669	29541	47051	43270
77238	28829	93842	82706	38074
87178	56699	63082	61018	30737
91498	16336	31116	42344	66725
67938	46701	45328	64881	85421
52236	43932	3854	62732	36967
29459	48331	52790	30099	96154
68846	56957	27979	89512	87567
63834	68076	65194	34749	3519
17778	50932	31809	75387	9426
36024	55882	68208	15129	45399
71348	35675	54013	84707	55321
68799	39769	24776	27859	41956
21171	44563	10244	13645	6669
74551	82739	53042	81220	66488
77664	73777	60587	27763	58924
39667	37588	8603	91063	42153
66841	63441	61948	49935	18204
19852	54236	64260	49477	8812
83381	53083	96515	92647	11534
83195	73529	18082	85171	59044
37472	19584	61493	63670	37230
77136	54621	90884	61859	85701
87387	63979	21227	53183	21116
6686	78342	36518	58450	27910
10346	2512	95764	94610	89950
5965	62681	34804	9183	43832
70991	65294	52582	30869	65353
58112	94359	12505	15338	5361
29901	97747	10610	82289	94917
85316	3443	90608	7108	50889
34398	24853	41471	69188	14216
58409	26213	12598	57025	27401
31988	81346	68232	91209	9882
50013	37583	17489	56957	24917
50046	45371	50835	78737	31514
97798	68469	19933	74173	46404
64805	39610	38292	35868	52281
82378	40882	26167	34796	51375
10190	94737	11065	75127	85448
69367	8253	94224	21851	65796
77364	6332	76257	43788	68974
21018	30843	107	28133	12732
74384	48540	81198	56101	66449
15514	15793	25640	53250	75591
97525	71096	7731	46104	55367
94457	19529	45259	19671	19916
80390	24223	80398	26655	35371
52178	71653	56727	21065	25665
77292	94719	47353	64512	64242
49260	5215	73071	37385	37499
42656	19464	49806	37023	78173
52998	98384	29291	78419	13018
9982	88591	26777	87501	99130
69185	92996	56059	34090	13208
77348	53582	22850	79436	66981
97029	99511	63713	23624	50101
3068	21175	80047	32668	90408
13922	16784	30957	71798	10993
26557	50206	26543	81904	564
81010	89995	88504	86716	62319
71871	81943	15643	29901	74211
33783	85180	82533	91652	73377
30714	543	95111	94509	71962
10511	6155	46544	66359	23007
2047	45263	82924	19238	7305
40509	13926	84389	64011	28565
34656	72282	19572	47163	61776
85637	70433	8190	31684	2200
55814	28386	85484	26311	28813
66407	88933	58948	91787	72956
39328	27143	84676	10920	28586
43723	1189	26675	61080	1332
54081	47468	71671	55017	36607
52825	40240	64446	22047	19415
24093	4713	71703	23830	39484
41561	53763	94959	60803	800
45368	35353	15754	86969	19271
28156	60629	50887	10895	24003
43585	4225	36688	30540	53886
42546	83297	9195	34668	70245
11510	31341	10798	93322	31832
80047	89920	83066	96683	78229
69357	56698	81216	99282	41006
63600	24114	47966	7877	379
644	4587	68725	6665	92765
87847	29039	24592	38832	22009
79334	64920	18732	82797	55975
23064	71001	10932	49681	46749
51599	3952	42562	27015	76136
30092	40869	77789	5519	35593
67818	73168	93550	22352	21167
86577	51120	59423	34474	42464
29956	29956	33967	81677	83898
63276	87746	54566	44484	28749
6965	6829	27950	31720	20983
21209	68226	61542	12564	65542
92387	81679	9323	38123	7076
38350	26572	94798	43563	76717
68212	79730	22072	94088	46426
55592	47136	99917	91763	64005
75101	78654	38983	45665	22806
25808	36720	40861	61	54377
66129	46015	89175	85791	16657
5918	30989	31809	78825	93924
88603	73732	29721	71686	29432
94968	5874	59375	98046	949
12012	94050	26405	25830	22703
38227	91062	85564	98792	32413
6398	84733	29519	52706	12179
99373	64184	78031	61151	6966
83636	88850	84169	35047	4663
10038	67379	81137	2740	24834
20054	285	22853	54651	89912
39277	9567	75578	34137	84354
17274	40269	48523	73887	43475
28095	23601	13477	24848	35891
19038	69368	89444	86696	26757
79994	1047	15402	40115	74542
73395	97728	63499	4894	23717
9156	20118	3148	89024	58324
9223	52934	28575	60160	13132
44805	68420	99048	35455	60872
40948	84917	52056	99107	68802
50427	13883	34424	53590	18513
15857	37686	4246	14077	58970
29607	82620	18157	25438	75235
8963	17956	45332	8049	84136
37973	54652	68562	5063	43729
84253	85607	21552	48634	73495
91697	82702	73342	18187	54750
69102	36206	69014	59202	13180
24620	67859	65835	50567	62574
91428	62267	41637	33455	97007
21000	45702	37103	64103	32018
33867	76505	56916	62090	45182
33732	19843	25903	7115	81696
11472	19099	7627	70440	15455
59078	42373	37942	2143	42971
99994	23942	31918	51874	90461
22033	35363	72925	90207	94330
74852	40228	82720	7304	43540
88506	53584	83060	60964	78834
94019	21099	19812	40315	14024
99904	33515	72849	51799	39909
16086	92792	67384	24177	86327
46164	30527	24904	29334	67836
29636	99120	45214	25007	30786
42883	2844	77613	78487	75032
66662	55320	87137	33447	47883
3755	73278	47532	6937	65897
80719	96238	25924	43413	65926
3738	25250	23538	87844	2072
4168	92447	95617	32983	18472
40423	42958	56142	16463	70599
97724	7623	33818	91311	51012
36865	45897	60716	62187	15663
